3406bc70-cad0-4be1-8bb7-8277275455a0	http://www.blueridgenow.com/article/20080110/APS/801100873/Ovechkin_Signs_124M_Deal_With_Capitals	0.9312843	0.90274525
5748cf1b-e06d-464a-af5f-43d8ad0ab71d	http://www.mirror.co.uk/news/topstories/2008/01/18/top-cop-condon-we-could-have-saved-diana-89520-20289109/	0.9788998	0.96431226
bc04e8f8-ea16-4554-b31d-0c1f02ce07c7	http://www.sys-con.com/read/483058.htm	fail	0.8587285
0f0277a2-74b1-4d09-bead-e737a58c62df	http://uk.reuters.com/article/cricketNews/idUKSP26448020071228	0.91256833	0.94243795
c4957377-e321-402c-939f-6641657b3241	http://www.theboltonnews.co.uk/display.var.1935980.0.pace_star_sajs_bollywood_adventure.php	0.24788731	0.29940784
25cabb6c-7ad8-4022-ba43-7c7f89739678	http://www.pr-inside.com/new-zealand-to-carry-on-adventurer-r384328.htm	0.78611535	0.98526585
990c0b66-32f6-4897-b213-0972ccc97be8	http://www.al.com/news/mobileregister/index.ssf?/base/news/1199182521267330.xml&coll=3	0.97002065	0.985289
65819eb3-2f28-4d68-b120-e59a15f61343	http://www.smarthouse.com.au/iPods_And_Portable_Players/MP3_Players/L5P9M2H2	0.94200003	0.8945506
e906b620-e869-4ec5-a068-5d8256247536	http://soundpolitics.com/archives/009849.html	0.9887568	0.06789374
d35ceaa6-3fb5-4d60-bc6c-82f1a23bb59c	http://www.news.com.au/dailytelegraph/story/0,22049,23047306-5012964,00.html	fail	0.99801326
a612eec0-897a-4937-9a1b-e5963627c51d	http://uk.eurosport.yahoo.com/19012008/1/fulham-aim-secure-king-deal.html	0.96045625	0.9721578
2d25dd6c-5093-4be6-b801-d671416c2e61	http://www.news.com.au/story/0,23599,23016658-23109,00.html	0.96142304	0.9061868
693d6d1c-e073-49aa-9897-1ddd6895c6df	http://www.boston.com/sports/football/patriots/articles/2007/12/28/history_buffs	0.9733564	0.9891959
b14496fb-14ef-4438-9316-c161e61199fc	http://camden.yourguide.com.au/news/world/general/boy-killed-by-grandparents-rottweiler/1153293.html	0.9748954	0.9994635
b09fe710-8e21-48bb-abf7-1cc842b668ea	http://www.streetinsider.com/Press+Releases/Magellan(R)+Comes+Out+in+Force+at+CES+2008/3246143.html	0.9107329	0.9110049
1fce5a9f-8889-42e5-8cdc-2d5073e6e1d7	http://www.guardian.co.uk/brazil/story/0,,2238175,00.html	0.9483471	0.9613579
f3114a41-bbfc-48f3-b579-632d109ef859	http://www.hoopsworld.com/Story.asp?story_id=6895	0.92913085	0.9997944
0bf24489-9777-4821-a156-7897a890a4cd	http://news.bbc.co.uk/sport2/hi/cricket/7185056.stm	0.9460888	0.97598255
ce6830ee-9292-4855-be7b-c5fe64d347b2	http://www.pr-inside.com/bc-me-gen-iraq-8th-ld-writethru-r388034.htm	0.0	0.9966477
5bfcd62f-334b-4547-8ac2-7ce53cfa5f52	http://www.thestar.co.za/?fSectionId=492&fArticleId=nw20080107141820260C817160	0.98364675	0.98120916
66cd868e-04b3-477b-b421-fdc4f86d33bf	http://www.timesonline.co.uk/tol/news/world/middle_east/article3149340.ece	0.5078379	0.9483124
c3ff17df-1f1a-4c14-98f8-cfa94e3fade2	http://news.brisbanetimes.com.au/hitandrun-victim-pleads-for-help/20080108-1kq1.html	0.9830414	0.98495823
ecfa7c36-bc3f-4ee0-bdee-c8099f608fad	http://www.earthtimes.org/articles/show/165922.html	0.9669927	0.9741379
3164baec-188a-4116-9aed-a18041854535	http://www.tehrantimes.com/index_View.asp?code=161022	0.84928226	0.8497906
5da09e3a-ec6b-4cdb-8883-39ffa2fb8fdb	http://edition.cnn.com/2008/SPORT/golf/01/19/hope.classic.ap/	0.85366726	0.9404809
59822881-3c67-4068-afcc-5ff6b49954c5	http://icscotland.icnetwork.co.uk/news/uk/today/tm_headline=more-britons-in-blood-scandal&method=full&objectid=20335673&siteid=50141-name_page.html	0.96438235	0.07293129
b4fba381-44d3-48b1-89ba-6895597dcd95	http://www.newsobserver.com/1566/story/871586.html	0.9391063	0.99290085
50f75f84-f64b-4d08-87dc-b351742a4e4b	http://www.news.com.au/adelaidenow/story/0,22606,23025559-5006301,00.html	0.8887665	0.9264368
ad3b10d2-825b-4725-885b-7500186d6286	http://ichounslow.icnetwork.co.uk/nationalsport/tm_headline=black-cats-celebrate-home-win&method=full&objectid=20296660&siteid=106484-name_page.html	0.95748115	0.089938164
a9564b02-03fb-4dfc-afb3-7ebd4bcb48e9	http://www.thewest.com.au/default.aspx?MenuID=182&ContentID=54309	0.8845043	0.9713983
c6b87617-6980-4b92-a641-0df2f8414cff	http://blacktown.yourguide.com.au/news/national/sport/carle-sparks-aleague-interest/1153868.html	0.9809725	0.99969214
716e8d79-f223-4abf-9827-1a5676659ada	http://palgn.com.au/article.php?id=9908&sid=e2fef6b67afbaa084013ea19a9322cf5&title=PlayStation+Store+updated	0.9177102	0.81369424
63fc89f8-2608-4d2b-bf98-10af0d4cbb3c	http://toledoblade.com/apps/pbcs.dll/article?AID=/20080102/SPORTS09/801020434	0.95255214	0.99962264
3df0f8d9-5dff-4315-b21f-90cf9a1ff768	http://www.canada.com/ottawacitizen/news/sports/story.html?id=1fca663c-5913-4e45-b062-96f97d526bbe	0.807717	0.97906756
f3e73885-545e-4177-a3c4-ee1d3a4f0889	http://laist.com/2008/01/16/actor_brad_renf.php	0.9730861	0.9987708
7cf90d2c-8b57-4d9b-85aa-d623610533ea	http://www.canada.com/reginaleaderpost/news/sports/local/story.html?id=bebb6108-9a9d-4a82-a52c-b40757822495&k=83275	0.7836509	0.9698777
2d2c99c9-fc38-46ef-81a3-f2657448c08e	http://www.dailystar.co.uk/gossip/view/26147/Stars-slam-Arts-Council-grant-cuts/	0.9347166	0.9564541
901a630e-8fad-4591-9422-4a73163f9693	http://uk.eurosport.yahoo.com/29122007/58/premier-league-warnock-winning-lane-return.html	0.8639157	0.9398281
e71be961-e2f1-48e4-a2aa-16cad016a220	http://toronto.ctv.ca/servlet/an/local/CTVNews/20080107/missing_fisher_080108/20080108?hub=TorontoHome	0.7963387	0.97884345
6a736234-6ecf-4ff1-b977-ded25e67e71f	http://ukpress.google.com/article/ALeqM5himO5MUidMoL3VoHZOgYNJJsflpw	0.97273153	0.9932725
1b3baca6-e75b-47ad-8e92-4bd95b18fd3d	http://www.spiked-online.com/index.php?/site/article/4255/	0.9774713	0.9593588
7cc11b64-4fa3-4bcc-a989-6fe0ccbf2c71	http://www.publicopiniononline.com/sports/ci_7833644	0.95980465	0.97816926
b2c57c4e-7a1d-4924-9ff8-ed77de791299	http://www.dailynews.com/sports/ci_7964164	0.99587417	0.9997411
c7e22e46-148d-4555-838b-f4ab1f074c35	http://internetcommunications.tmcnet.com/topics/broadband-mobile/articles/18738-sprint-nextel-cut-4000-jobs-close-125-retail.htm	0.71010125	0.8728699
d30c53de-71c8-439b-9447-f4b7ebec511b	http://www.artzone.co.za/template_level2.asp?parentseq=3865	0.9430707	0.9341587
224aa27e-f2e2-41fb-97d5-13dc6df57cd6	http://www.myfoxhouston.com/myfox/pages/News/Detail?contentId=5441131&version=1&locale=EN-US&layoutCode=TSTY&pageId=3.3.1	0.88770735	0.99984026
d2f7d990-ebb4-43c6-b71c-f470592e3424	http://afp.google.com/article/ALeqM5jT32avvUfBstx_3FpzaequhjrYzg	0.9541643	0.99127907
5bdc9783-7e24-4721-a351-2bb7eb0b9ead	http://www.setantasports.com/en/Sport/News/Football/2007/12/30/Prem-Redknapp-on-Portsmouth/?facets/sport-space/great-britain-locale/	0.9357186	0.99676794
51600d8d-20a1-49a2-87f6-21aa9cb8dbed	http://www.computerworld.com.au/index.php/id;1988435329;fp;2;fpid;1	0.9250694	0.9996667
c308706e-3c6a-4337-a1ba-12684d69551c	http://www.hemscott.com/news/latest-news/item.do?newsId=57266946934941	0.88423425	0.93320656
7634af91-c989-485b-b0a3-3ea43181951f	http://www.gazettelive.co.uk/north-east-sport/latest-sport-news/2008/01/13/terry-set-for-scan-84229-20345001/	0.8970381	0.9799073
41caaf23-998b-4487-bc8d-e9e11d78f2c4	http://lfpress.ca/newsstand/Sports/Hockey/2008/01/18/4779852-sun.html	0.9370997	0.81809103
85ad7da4-4dea-4de6-9918-c71b6d5ec289	http://sports.espn.go.com/ncaa/news/story?id=3192267	0.97164774	0.987123
7d6b0455-5fe0-4344-9aa2-bb8c52d53ddb	http://www.nytimes.com/2007/12/29/sports/ncaafootball/29bowl.html	0.9118652	0.916132
fc775f2f-f1af-4671-a968-0b808c056af7	http://www.cbsnews.com/blogs/2007/12/31/politics/fromtheroad/entry3661801.shtml	0.9402985	fail
bdc7803f-ac9f-44db-8250-8779e8c33d3e	http://news.trend.az/index.shtml?show=news&newsid=1107762&lang=EN	0.98016465	0.9797829
099404be-59b2-4c67-bf94-eaa00d9b96fc	http://mybroadband.co.za/news/General/2414.html	0.9744131	0.9932778
082e02bd-40d9-40d2-9ab5-61cac83db2c1	http://www.koreatimes.co.kr/www/news/nation/2008/01/136_17238.html	0.9346782	0.99897224
fa832e49-f69f-4117-91c1-c6628a3e18b1	http://www.radionz.co.nz/news/latest/200801140647/summer_report_local_papers	0.7251808	0.78060865
ff2c38ec-39a8-4486-b362-5b957ecd2d1a	http://www.nytimes.com/2007/12/06/world/middleeast/06palestinians.html?ref=world	0.8711045	0.93643034
8863053e-84ab-42c4-b977-58a4953109a6	http://www.timesonline.co.uk/tol/news/uk/article3185885.ece	0.79779613	0.9738989
6150b773-c43b-4232-84b4-a9299a6b1f3b	http://www.examiner.com/a-1153418~Sacred_Heart_wins_debut_as_No__1.html	0.60340905	0.72664833
66c26d22-59e3-49fc-aaa0-210f5ca5dda4	http://www.earthtimes.org/articles/show/169971.html	0.9721048	0.97269624
561daa57-344c-404f-b683-67dc8b5a398e	http://www.kalingatimes.com/variety/news_20080113-bigadda.htm	0.9676821	0.99563915
bf0cea44-79ba-4619-b8b7-4d1ecd78f7b5	http://www.nydailynews.com/gossip/2008/01/05/2008-01-05_dr_phil_sez_britney_spears_needs_psychol.html	0.64052546	0.66421175
e651a01c-15f3-461b-aadb-9cb1a4371acc	http://www.pgatour.com/2008/tournaments/r006/01/14/choi011308/	0.7453229	0.9307952
9a2186bf-0948-47cc-a19a-83c0e01ad288	http://www.ecanadanow.com/content/view/2727/	0.87991023	0.99872446
11bb473f-d01a-49f2-906c-c0608bb2987c	http://rousehill.yourguide.com.au/news/world/sport/undersiege-kemble-quits-as-kiwi-coach/1165475.html	0.9786682	0.99970543
d43791da-4a90-4f9c-aafe-018b56e2adcd	http://southernledger.com/ap/Canucks_Edge_Isles_3-2_in_Shootout	0.59554064	0.91931903
2a3c5970-b76f-4b02-b7aa-1fa8a809109e	http://www.summitdaily.com/article/20080117/AE/926800935	fail	0.89648175
89329982-007b-42ae-af61-c96b111b717e	http://www.planet-f1.co.za/story/0,18954,3213_3030401,00.html	0.9732577	0.9728415
b89b4068-c3d3-4a86-990a-713721f7e034	http://www.presstv.ir/detail.aspx?id=36764&sectionid=351020202	0.8981233	0.8989267
39db369d-707f-4782-9971-329f2761246e	http://africa.reuters.com/wire/news/usnL0813407.html	0.9589002	0.9941194
acc703fe-acb1-4b90-909e-63d6cb275241	http://www.morrisdailyherald.com/articles/2008/01/11/national_news/681bowman.txt	0.94384575	0.5840646
efee8480-f7e3-417c-bc04-76b12186761f	http://ledger.southofboston.com/articles/2008/01/18/life/life02.txt	fail	0.9125087
17601c3c-ccd4-45aa-9b2e-b50a5e59db0c	http://bleacherreport.com/articles/6770-NHL-Toronto_Maple_Leafs-Toronto_Maple_Leafs_vs_Boston_Bruins_Pre-Game_Report_-160108	0.9410569	0.9497925
a5446936-10a6-49f7-b53f-886b8a4c1fc1	http://mangalorean.com/news.php?newstype=local&newsid=63861	fail	0.9912871
5b6ac14e-7c41-40c3-983f-206b44408f68	http://news.brisbanetimes.com.au/smart-cars-will-watch-roads-while-drivers-minds-drift/20080108-1kv7.html	0.9141429	0.9409806
ff2265f2-a751-441a-b03a-135bfeb25b1e	http://www.hindu.com/2007/12/30/stories/2007123054320900.htm	0.9266247	0.5789129
055c4531-068a-4c10-8d43-5316c874f7ef	http://opinionator.blogs.nytimes.com/2007/12/27/that-way-icutting-lies/?ref=opinion	0.9289474	0.9805014
6f9799e1-42e2-44f7-80ac-48d333b3128f	http://www.pittsburghlive.com/x/dailycourier/socialcolumn/s_546364.html	fail	0.98876727
59ba8431-36f4-4fc1-8790-47252406acd1	http://www.khaleejtimes.com/DisplayArticleNew.asp?xfile=data/theuae/2008/January/theuae_January349.xml&section=theuae&col=	0.9443473	0.9443311
ceaaf8b9-4739-4250-9d9d-f868e68872fc	http://news.independent.co.uk/uk/legal/article3255693.ece	0.9738292	0.9897583
4abb4be9-a9af-4ede-8857-05a9bca43683	http://www.kdbc.com/Global/story.asp?S=7565791&nav=menu608_2_5	0.73861384	0.80735934
47a8d151-27d9-4f98-90eb-27aaad2e9edd	http://ap.google.com/article/ALeqM5gkx-3oYeFwuWKCusr2jrojs98w8wD8U6BNCO1	0.8776387	0.9738806
2b728946-d10a-43e1-8a30-3a92e73a1b63	http://www.madison.com/tct/entertainment/267827	0.9680426	0.98296374
057c5601-dd2a-455b-b736-e144c3bc4d4e	http://www.sfgate.com/cgi-bin/blogs/sfgate/detail?blogid=15&entry_id=22695	0.85714287	0.86634237
36e4ee1c-fcb5-4d80-b707-e0ad3c9e3da6	http://www.chroniclelive.co.uk/north-east-news/uk-and-world-news/2008/01/14/body-set-to-protect-children-on-tv-84229-20346427/	0.9681172	0.99424267
fab5142d-38ab-4086-ae11-1cf751602360	http://www.oregonlive.com/newsflash/international/index.ssf?/base/international-41/1200663869175060.xml&storylist=international	0.94849634	0.92608845
e38e4e4a-bc04-4d94-b8f8-e925b3928905	http://www.ecanadanow.com/content/view/2404/	0.87189054	0.9971469
609e485c-9c0b-4617-93df-bcb25f20a460	http://oheraldo.in/pagedetails.asp?nid=7295&cid=2	0.9582993	0.9915254
43fb5dbe-6f8c-45f8-bd59-7b258df028fb	http://mwcnews.net/content/view/19056/0/	0.6393541	0.9760654
9c0924df-d9f0-4c10-9a0c-c88326cdbb59	http://www.dailytimes.com.pk/default.asp?page=2008%5C01%5C14%5Cstory_14-1-2008_pg7_40	0.9654471	0.94905096
6e371db7-72dc-4e89-9bc5-2c259cf456e1	http://www.theaustralian.news.com.au/story/0,25197,23065309-5013406,00.html	fail	0.9974925
e41000b9-a447-477a-a41c-fd717b62f3b9	http://blogs.zdnet.com/BTL/?p=7638	0.8272595	0.7943868
f535db06-a427-41ec-bc3a-e4efd8060314	http://www.contracostatimes.com/science/ci_7896768	fail	fail
fbf01fe1-3317-49af-b820-1c0ea5e1acb7	http://www.cbc.ca/canada/newfoundland-labrador/story/2007/12/27/happiness-atlantic.html	0.9092929	0.9976879
e9bf9374-69d7-42fa-9575-b5b859b33b26	http://www.sportbox.tv/football/news/story.php?id=258337	0.96318555	0.99921995
c4834aad-4ac0-4f34-87aa-64f9561f274e	http://www.pennlive.com/newsflash/national/index.ssf?/base/national-98/1200317946267270.xml&storylist=national	0.95597017	0.8798077
539e836c-8e8c-4380-a91c-cd50c885e040	http://www.associatedcontent.com/article/548643/client_star_brad_renfro_dies.html	0.9327768	0.99905795
5bc1e7d3-e6ad-4094-b3e9-f49fbe7d8a05	http://www.sportinglife.com/football/news/story_get.cgi?STORY_NAME=soccer/07/12/31/SOCCER_Newcastle_Mort.html	0.9875733	0.8956767
087f7e09-127b-4637-a436-139e0aa00217	http://www.acorn-online.com/news/publish/wilton-sports/27745.shtml	0.95857054	0.95887375
df234055-0922-404f-a14f-6dbefbeea1a8	http://www.wdtn.com/Global/story.asp?S=7688686	0.85487807	0.934492
2faf4aab-6e1d-4a6a-a43e-a216e2c7170f	http://abcnews.go.com/Technology/wireStory?id=4133814	0.0	0.0
468b40e4-c403-43f0-a087-cb2018da9a25	http://www.khou.com/news/state/stories/khou071228_rm_digitalbillboards.5dc77412.html	0.7777778	0.99501246
fd7c4143-fb99-4572-bcea-6c07eb66f2af	http://itsneak.itweek.co.uk/2008/01/bills-bills-bil.html	0.90654206	0.82465464
3006baa7-a951-4b4f-a692-ce47f746f80e	http://www.localnewswatch.com/benton/stories3/index.php?action=fullnews&id=229034	0.9389034	0.99833333
df467cc0-d9c5-4631-9ace-49d46df67f40	http://ca.reuters.com/article/entertainmentNews/idCAN1444635620080115	0.9739966	0.98400915
92cf9d9b-8a41-479a-baae-eef3dd0746ae	http://afp.google.com/article/ALeqM5jM1gdF6gr1pyrseqsoPWt4WFLnvw	0.9621212	0.999508
7ab747e2-f8c6-4511-aab3-cbc63dfeedf5	http://www.star-ecentral.com/movies/buzz/buzz.asp?file=archives/buzz/2008/1/8DiCaprioat&date=1/8/2008	0.902439	0.9963964
a118b090-681e-4800-ba6c-d0d540c12bad	http://www.dailymail.co.uk/pages/live/articles/sport/football.html?in_article_id=507895&in_page_id=1779	0.83489096	0.88448846
59dd28e2-00d9-48f4-ad84-50409f67788b	http://localnewsleader.com/jackson/stories3/index.php?action=fullnews&id=238768	0.92553675	0.96934867
2ca161aa-6f21-44ca-889a-ae4aaedf428b	http://www.goal.com/en/Articolo.aspx?ContenutoId=539140	0.94626427	0.90820694
14b84dfd-8f2c-4a91-b493-18174ad4c7db	http://www.mlive.com/newsflash/index.ssf?/base/international-3/1199748559235770.xml&storylist=international	0.9987304	0.9562399
0cab2c4b-d0ff-47fb-80a0-5cfd391f3d94	http://www.winonadailynews.com/articles/2007/12/30/sports/02vikings.txt	fail	0.9902414
79bc594a-ae6d-4549-833a-cd74270619a2	http://www.ctv.ca/servlet/ArticleNews/story/CTVNews/20080111/premiers_080111/20080111?hub=Politics	0.9131816	0.17206126
710140ea-f7ed-4c61-b35c-989ad4006505	http://news.bbc.co.uk/1/hi/uk/7127050.stm	0.0	fail
306562b5-4fda-4853-9b2c-72573f887320	http://www.mtv.com/news/articles/1579744/20080116/foxy_brown.jhtml	0.937046	0.99677837
3b0a9e0f-f7fa-4d2d-8f73-d4fe2f4551e3	http://www.earthtimes.org/articles/show/167638.html	0.9719037	0.91080064
6d6054c4-e0a3-4c78-a790-b59b1ae803cc	http://sport.guardian.co.uk/breakingnews/feedstory/0,,-7235758,00.html	0.9297246	0.99897856
8f167db5-c23b-4df6-be0f-99a9f700b9d6	http://news.smh.com.au/us-team-create-clones-from-adult-cells/20080118-1mpb.html	0.9389744	0.9104923
e57a9f8c-1c9a-43f7-8cd5-a36c9eb205ff	http://www.thebramptonnews.com/articles/2991/1/How-many-lives-can-you-save-in-2008/Page1.html	0.41532415	0.9962704
d0326819-68c7-4a48-ac7e-f5d9bb72fd9b	http://www.smh.com.au/news/world/cyclone-rips-through-villages-killing-1100/2007/11/17/1194767020671.html	0.9558316	0.9601387
3ae52969-702a-4125-993f-807f69ce6067	http://www.reuters.com/article/africaCrisis/idUSL10648762	0.9702626	0.9993479
34bd51f1-ca02-4f37-a9ce-ba374ec29b98	http://localnewsleader.com/jackson/stories3/index.php?action=fullnews&id=235893	0.9452486	0.9440603
4a70d19d-3751-4eda-b02f-76513cbbf022	http://afp.google.com/article/ALeqM5hlNtahwBrfLHUltBMP4V69zc2iCQ	0.9286103	0.99241984
2fc045e8-a8a6-4ae4-9269-a8892fe69085	http://sport.independent.co.uk/cricket/article3324383.ece	0.94563663	0.97925925
de8d7eb4-bc80-48b6-93fa-2434fc3d0c1b	http://online.wsj.com/article/SB119623852051906427.html?mod=googlenews_wsj	0.8816156	0.933432
a9c72165-89b3-4eab-b9cc-9e389a869b5e	http://www.thecheers.org/news/South-Asia/news_7412_Modi-to-meet-Amma-over-lunch-today.html	0.0	0.0
66bf2973-9821-4f0c-ac2b-df1a9fb07368	http://www.sportinglife.com/football/premiership/news/story_get.cgi?STORY_NAME=soccer/08/01/10/SOCCER_Watford.html&TEAMHD=premiership	0.99097645	0.917063
d17320fd-2675-41f0-b5c7-9152998d8053	http://www.hdnews.net/wirestories/p0734_BC_Yemen_Attack_3rdLd_Writethru_01_18_0726	0.9585427	0.94988066
67872f6e-beb1-4c40-a6eb-c21bf419ac69	http://blog.washingtonpost.com/behind-the-numbers/2008/01/race_sex_and_the_battle_for_th_1.html	0.6923077	0.6973134
7a4c1a97-8477-4d4b-9abf-3516eacdda7d	http://www.buckinghamtoday.co.uk/latest-entertainment-news/Exbeauty-queen-out-of-hijack.3666648.jp	0.8845727	0.9170507
91ddef71-34df-4c73-a1bc-487603a7b191	http://www.boston.com/news/local/articles/2007/12/31/pakistan_muslims_recall_bhutto	0.90354526	0.99109274
2fe54bd6-12b9-470c-984b-624a37fee3cc	http://www.sfgate.com/cgi-bin/blogs/sfgate/detail?blogid=7&entry_id=23515	0.9650122	0.9891395
9b8b6d87-74a3-422b-a972-33f31608ebbc	http://www.contracostatimes.com/bayandstate/ci_7961953	fail	fail
9377babb-ac44-4390-8fc4-4f5109e6f7ea	http://www.canada.com/theprovince/news/story.html?id=12f84c94-ee4a-4262-afe6-f8bc86bd25f6&k=37506	0.9012731	0.96629524
cb5cb16c-9a2e-4a00-9480-43cb90faac9d	http://www.cbn.com/CBNnews/303989.aspx	0.94426227	0.8749367
75feb450-9072-4e2e-bd22-2cf944dd99d8	http://www.bangkokpost.com/sportsplus/sportsplus.php?id=124744	0.9369202	0.8737024
719433cf-74fb-4ea7-b358-12befcec8e86	http://www.newindpress.com/NewsItems.asp?ID=IER20080106232211&Page=R&Title=Kerala&Topic=0	fail	0.9454817
a3dfffbb-c567-46dc-8bda-211fb73172f9	http://www.webpronews.com/topnews/2007/12/28/apple-to-patent-line-cutting-technology	0.82545245	0.8865204
91d80ea7-8e5e-425c-a395-f8f8a9aea609	http://www.newsone.ca/piercelandherald/stories1/index.php?action=fullnews&id=114035	0.8253546	0.60278404
63264f14-9a02-45de-bf45-f0d77a7248e0	http://www.inthenews.co.uk/sports/denmark/countries/spain/hamilton-raring-go-again-$1185948.htm	0.98587024	0.93991417
a493763a-819b-4ac7-971f-0a5693d4fb6d	http://www.springfieldnewssun.com/s/content/oh/story/sports/college/wsu/2008/01/17/ddn011808wsubb.html	0.89932585	0.9985549
d0d25fb4-8ce7-4941-a2f8-ada8fe205b5f	http://news.smh.com.au/ministers-to-visit-to-flooded-qld-north/20080114-1lsu.html	0.94332856	0.96655643
8ccad1a2-e889-4832-b8e9-c571b8078986	http://www.crunchgear.com/2008/01/06/netgear-ces-cavalcade-wire-line-and-hotter-wireless/	0.9744475	0.9915612
907e52d9-4df4-46d0-86ff-911dacc1e94b	http://icbirmingham.icnetwork.co.uk/0200sport/0100news/tm_headline=jewell-close-to-striker-move&method=full&objectid=20303370&siteid=50002-name_page.html	0.8238636	0.40143967
f78548bd-68b7-485a-9ffd-07a0ac5d9a16	http://www.ledger-enquirer.com/252/story/215649.html	0.9734458	0.985764
39edc13b-7c4d-4c89-816c-56457e99d443	http://canadianpress.google.com/article/ALeqM5hsKTkZpJewWa0X9PyKEqd66eaVFQ	0.988836	0.9977831
b34e22da-8a92-428e-8de5-a442eacdf0b0	http://www.ctv.ca/servlet/ArticleNews/story/CTVNews/20080110/schreiber_mulroney_080110/20080110?hub=Politics	0.94020116	0.94020116
251da42b-216b-4b09-be6e-9427ef76eeb8	http://www.sunherald.com/312/story/286555.html	fail	0.94588464
22a72ae6-d51b-4fb2-aa0f-73cc44371901	http://www.wmur.com/money/15117227/detail.html	0.6972395	0.7668952
81cc3003-08c2-4d9c-82ee-f669d97928fb	http://www.inthenews.co.uk/news/poland/countries/poland/longer-legs-more-attractive-$1189667.htm	0.94321764	0.70844996
85a379f9-7264-4cae-a1fa-b96df7875688	http://www.localnewswatch.com/skyvalley/stories3/index.php?action=fullnews&id=232986	0.9218352	0.9349418
c6604e4c-239d-43df-9023-906bc4136622	http://www.news.com.au/story/0,23599,23041688-23109,00.html	0.95933264	0.911384
efc2e03c-c234-482f-9636-fbb6e506c6eb	http://www.marketrasenmail.co.uk/latest-national-sport/India-in-control.3688653.jp	0.9065828	0.9350325
a223183e-1671-45e4-a398-514d764a0c99	http://afp.google.com/article/ALeqM5htBSk6FNRASn7sbYMGoifTZcUdfw	0.97502756	0.9947507
7ada7ff8-c70e-45f7-a3d8-4a3bd996d83d	http://www.ft.com/cms/s/8983a7fe-bf1d-11dc-8c61-0000779fd2ac.html	0.9059614	0.99081725
c7592d94-b244-4995-bc53-553614804b87	http://www.telegraph.co.uk/sport/main.jhtml?xml=/sport/2008/01/10/sfntot210.xml	0.7236927	0.885518
