url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date 
http://www.lexology.com/library/detail.aspx?g=5cb9b1de-7d84-4010-bf66-c4e577a14254 *;_;* data/webpages/daterecognition/webpage_1296130041735.html *;_;* November 15 2010 *;_;* false *;_;* November 15 2010 *;_;* false *;_;* 2010-11-15 *;_;*  *;_;* 2010-11-15 *;_;*  *;_;* Thu, 27 Jan 2011 12:07:30 GMT *;_;* 2011-01-27 12:07:21
http://www.law.northwestern.edu/news/article_full.cfm?eventid=3837&WT.mc_id=200808 *;_;* data/webpages/daterecognition/webpage_1296123603608.html *;_;* July 14, 2008 *;_;* true *;_;* July 14, 2008 *;_;* true *;_;* 2008-07-14 *;_;*  *;_;* 2008-07-14 *;_;*  *;_;* Thu, 27 Jan 2011 10:20:12 GMT *;_;* 2011-01-27 10:20:03
http://www.esa.int/esaHS/SEMN235DHNF_iss_0.html *;_;* data/webpages/daterecognition/webpage_1296131846384.html *;_;* 20 November 2008 *;_;* true *;_;*  *;_;* true *;_;* 2008-11-20 *;_;*  *;_;* 2008-11-20 *;_;* Tue, 18 Jan 2011 00:15:45 GMT *;_;* Thu, 27 Jan 2011 12:37:35 GMT *;_;* 2011-01-27 12:37:26
http://www.politico.com/blogs/thecrypt/0508/Pelosi_strongly_condemns_Bush_speech.html *;_;* data/webpages/daterecognition/webpage_1292928636119.html *;_;* May 15, 2008 *;_;* true *;_;* May 15, 2008 *;_;* true *;_;* 2008-05-15 *;_;*  *;_;* 2008-05-15 *;_;* Tue, 31 Aug 2010 04:03:45 GMT *;_;* Tue, 21 Dec 2010 10:50:40 GMT *;_;* 2010-12-21 10:50:36
http://news.bbc.co.uk/2/hi/uk_news/politics/7556937.stm *;_;* data/webpages/daterecognition/webpage_1296123686265.html *;_;* 13 August 2008 12:26 *;_;* true *;_;* 13 August 2008 12:26 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 10:21:35 GMT *;_;* 2011-01-27 10:21:26
http://www.freedompolitics.com/articles/people-2053-income-tax.html *;_;* data/webpages/daterecognition/webpage_1296127818615.html *;_;* September 29, 2010 1:04 PM *;_;* true *;_;* September 29, 2010 1:04 PM *;_;* true *;_;* 2010-09-29 *;_;*  *;_;* 2010-09-29 *;_;*  *;_;* Thu, 27 Jan 2011 11:30:27 GMT *;_;* 2011-01-27 11:30:18
http://www.foxnews.com/world/2010/09/28/mumbai-style-terror-attack-thwarted-europe/ *;_;* data/webpages/daterecognition/webpage_1296131883273.html *;_;* September 29, 2010 *;_;* true *;_;* September 29, 2010 *;_;* true *;_;* 2010-09-29 *;_;*  *;_;* 2010-09-29 *;_;*  *;_;* Thu, 27 Jan 2011 12:38:12 GMT *;_;* 2011-01-27 12:38:03
http://blogs.reuters.com/india/tag/manmohan-singh/ *;_;* data/webpages/daterecognition/webpage_1296122915757.html *;_;* Jul 9, 2010 *;_;* true *;_;* Jan 3, 2011 07:17 EST *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 10:08:44 GMT *;_;* 2011-01-27 10:08:35
http://www.ibm.com/developerworks/java/library/j-mylyn1/ *;_;* data/webpages/daterecognition/webpage_1296129421795.html *;_;* 14 Aug 2007 *;_;* true *;_;* 14 Aug 2007 *;_;* true *;_;* 2007-08-14 *;_;*  *;_;* 2007-08-14 *;_;*  *;_;* Thu, 27 Jan 2011 11:57:10 GMT *;_;* 2011-01-27 11:57:01
http://www.thestreet.com/story/10903818/1/southwest-airlines-to-offer-international-service-to-five-mexico-cities-with-launch-of-volaris-partnership.html *;_;* data/webpages/daterecognition/webpage_1296127849012.html *;_;* 10/28/10 *;_;* true *;_;* 10/28/10 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:30:56 GMT *;_;* 2011-01-27 11:30:49
http://www.baselinemag.com/c/a/Past-News/Aetna-Prescription-3/ *;_;* data/webpages/daterecognition/webpage_1296127885515.html *;_;* 2002-08-09 *;_;* true *;_;* 2002-08-09 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:31:34 GMT *;_;* Thu, 27 Jan 2011 11:31:34 GMT *;_;* 2011-01-27 11:31:25
http://www.bimmerboard.com/forums/posts/186142 *;_;* data/webpages/daterecognition/webpage_1296130262415.html *;_;* 2006-04-10 11:12:13 *;_;* true *;_;* 2006-04-10 11:12:13 *;_;* true *;_;* 2006-04-10 *;_;*  *;_;* 2006-04-10 *;_;* Thu, 27 Jan 2011 12:11:11 GMT *;_;* Thu, 27 Jan 2011 12:11:11 GMT *;_;* 2011-01-27 12:11:02
http://www.annarbor.com/entertainment/tally-hall-preview/ *;_;* data/webpages/daterecognition/webpage_1296129334562.html *;_;*  *;_;* false *;_;* Mar 5, 2010 *;_;* false *;_;* 2010-03-05 *;_;*  *;_;* 2010-03-05 *;_;*  *;_;* Thu, 27 Jan 2011 11:55:43 GMT *;_;* 2011-01-27 11:55:34
http://www.washingtonpost.com/wp-dyn/content/article/2008/06/08/AR2008060801765.html *;_;* data/webpages/daterecognition/webpage_1296130039065.html *;_;* June 9, 2008 *;_;* true *;_;* June 9, 2008 *;_;* true *;_;* 2008-06-09 *;_;*  *;_;* 2008-06-09 *;_;*  *;_;* Thu, 27 Jan 2011 12:07:28 GMT *;_;* 2011-01-27 12:07:19
http://www.ic.gc.ca/eic/site/eas-aes.nsf/eng/ra01275.html *;_;* data/webpages/daterecognition/webpage_1296129352330.html *;_;* 2009-04-16 *;_;* true *;_;* 2009-04-16 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:56:01 GMT *;_;* Thu, 27 Jan 2011 11:56:03 GMT *;_;* 2011-01-27 11:55:52
http://www.businesswire.com/news/home/20101004006583/en/Luxury-Marketing-Expert-Pam-Danziger-Deliver-Keynote *;_;* data/webpages/daterecognition/webpage_1296129321605.html *;_;* October 04, 2010 12:25 PM *;_;* false *;_;* October 04, 2010 12:25 PM *;_;* true *;_;* 2010-10-04 *;_;*  *;_;* 2010-10-04 *;_;*  *;_;* Thu, 27 Jan 2011 11:55:29 GMT *;_;* 2011-01-27 11:55:21
http://www.politico.com/news/stories/0510/37611.html *;_;* data/webpages/daterecognition/webpage_1296063911682.html *;_;* May. 21, 2010 *;_;* true *;_;* May. 21, 2010 *;_;* true *;_;* 2010-05-21 *;_;*  *;_;* 2010-05-21 *;_;* Sun, 29 Aug 2010 16:48:41 GMT *;_;* Wed, 26 Jan 2011 17:45:18 GMT *;_;* 2011-01-26 17:45:11
http://money.cnn.com/2009/01/16/news/economy/fdic_tlgp/ *;_;* data/webpages/daterecognition/webpage_1296169311800.html *;_;* January 16, 2009 *;_;* false *;_;* January 16, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 23:02:00 GMT *;_;* 2011-01-27 23:01:51
http://transcripts.cnn.com/TRANSCRIPTS/0112/19/qa.01.html *;_;* data/webpages/daterecognition/webpage_1296131764795.html *;_;* December 19, 2001 *;_;* true *;_;* December 19, 2001 *;_;* true *;_;* 2001-12-19 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 12:36:13 GMT *;_;* 2011-01-27 12:36:04
http://www.cfr.org/publication/23488/new_start_treaty_and_its_implications_for_us_foreign_policy.html *;_;* data/webpages/daterecognition/webpage_1296129430272.html *;_;* November 22, 2010 *;_;* true *;_;* November 22, 2010 *;_;* true *;_;* 2010-11-22 *;_;*  *;_;* 2010-11-22 *;_;* Mon, 22 Nov 2010 20:15:21 GMT *;_;* Thu, 27 Jan 2011 11:57:17 GMT *;_;* 2011-01-27 11:57:10
http://www.rcmp-grc.gc.ca/cr-cj/fing-empr2-eng.htm *;_;* data/webpages/daterecognition/webpage_1296122115996.html *;_;*  *;_;* false *;_;* 2011-01-20 *;_;* true *;_;* 2011-01-20 *;_;*  *;_;* 2011-01-20 *;_;*  *;_;* Thu, 27 Jan 2011 09:55:25 GMT *;_;* 2011-01-27 09:55:15
http://www.computerworld.com/s/article/9169218/HSBC_Data_theft_incident_broader_than_first_thought?source=rss_news *;_;* data/webpages/daterecognition/webpage_1296127952748.html *;_;* March 11, 2010 05:50 AM *;_;* true *;_;* March 11, 2010 05:50 AM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:32:42 GMT *;_;* 2011-01-27 11:32:32
http://whatsbrewin.nextgov.com/2009/05/future_combat_systems_minus_ve.php *;_;* data/webpages/daterecognition/webpage_1296127830843.html *;_;* 05/07/2009 *;_;* true *;_;* 05/07/2009 *;_;* true *;_;* 2009-05-07 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:30:40 GMT *;_;* 2011-01-27 11:30:30
http://news.bbc.co.uk/2/hi/science/nature/7916582.stm *;_;* data/webpages/daterecognition/webpage_1296129327806.html *;_;* 10 April 2009 08:15 *;_;* true *;_;* 10 April 2009 08:15 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:55:37 GMT *;_;* 2011-01-27 11:55:27
http://www.aisquared.com/support/more/zoomtext_70_711_release_notes *;_;* data/webpages/daterecognition/webpage_1296130334683.html *;_;* May 22, 2002 *;_;* true *;_;* May 22, 2002 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 12:12:24 GMT *;_;* Thu, 27 Jan 2011 12:12:23 GMT *;_;* 2011-01-27 12:12:14
http://www.huffingtonpost.com/2009/05/14/cramdown-versus-credit-ca_n_203767.html *;_;* data/webpages/daterecognition/webpage_1296131820156.html *;_;* 2009-05-14 *;_;* true *;_;* 5/23/2009 *;_;* true *;_;* 2009-05-14 *;_;*  *;_;* 2009-05-14 *;_;*  *;_;* Thu, 27 Jan 2011 12:37:09 GMT *;_;* 2011-01-27 12:37:00
http://amarillo.com/stories/091301/usn_movesto.shtml *;_;* data/webpages/daterecognition/webpage_1292927474130.html *;_;* September 13, 2001 *;_;* true *;_;* September 13, 2001 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:31:18 GMT *;_;* 2010-12-21 10:31:14
http://zing.ncsl.nist.gov/cifter/TheCD/TMFsite_instrumented/FoolSite/FoolMain/now50/now50info.htm *;_;* data/webpages/daterecognition/webpage_1296131767813.html *;_;* January 3, 2000 *;_;* true *;_;* January 3, 2000 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 04 Jan 2001 18:51:02 GMT *;_;* Thu, 27 Jan 2011 12:36:17 GMT *;_;* 2011-01-27 12:36:07
http://www.thestreet.com/story/10215566/sbc-taps-scientific-atlanta.html *;_;* data/webpages/daterecognition/webpage_1296127738854.html *;_;* 03/31/05 *;_;* true *;_;* 03/31/05 *;_;* true *;_;* 2005-03-31 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:27:45 GMT *;_;* 2011-01-27 11:28:58
http://www.businessinsider.com/every-great-presentation-needs-these-3-elements-2010-9 *;_;* data/webpages/daterecognition/webpage_1294162610134.html *;_;* 2010-09-03 *;_;* true *;_;* 2010-09-07 *;_;* true *;_;* 2010-09-03 *;_;*  *;_;* 2010-09-03 *;_;*  *;_;* Tue, 04 Jan 2011 17:36:58 GMT *;_;* 2011-01-04 17:36:50
http://www.guardian.co.uk/business/2006/feb/13/unitedarabemirates.travel *;_;* data/webpages/daterecognition/webpage_1296127814922.html *;_;* 13 February 2006 *;_;* true *;_;* 13 February 2006 *;_;* true *;_;* 2006-02-13 *;_;*  *;_;* 2006-02-13 *;_;*  *;_;* Thu, 27 Jan 2011 11:30:23 GMT *;_;* 2011-01-27 11:30:14
http://dailyreporter.com/blog/2010/11/24/after-all-that-drama-spectrum-goes-out-with-a-yawn/ *;_;* data/webpages/daterecognition/webpage_1296131710240.html *;_;* November 24, 2010 *;_;* true *;_;* November 24, 2010 *;_;* true *;_;* 2010-11-24 *;_;*  *;_;* 2010-11-24 *;_;*  *;_;* Thu, 27 Jan 2011 12:35:19 GMT *;_;* 2011-01-27 12:35:10
http://water.epa.gov/scitech/swguidance/waterquality/standards/wqslibrary/ca_9_75_58.cfm *;_;* data/webpages/daterecognition/webpage_1296123644428.html *;_;* March 16, 2010 *;_;* true *;_;* March 16, 2010 *;_;* true *;_;* 2010-03-16 *;_;*  *;_;* 2010-03-16 *;_;*  *;_;* Thu, 27 Jan 2011 10:20:53 GMT *;_;* 2011-01-27 10:20:44
http://www.msnbc.msn.com/id/7653310/ *;_;* data/webpages/daterecognition/webpage_1296130311590.html *;_;* 4/27/2005 8:52:07 PM *;_;* true *;_;* 4/27/2005 8:52:07 PM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 12:12:00 GMT *;_;* 2011-01-27 12:11:51
http://www.pbs.org/newshour/bb/law/jan-june07/troubled_04-18.html *;_;* data/webpages/daterecognition/webpage_1294234496990.html *;_;* April 18, 2007 *;_;* true *;_;* April 18, 2007 *;_;* false *;_;* 2007-04-18 *;_;*  *;_;* 2007-04-18 *;_;*  *;_;* Wed, 05 Jan 2011 13:35:07 GMT *;_;* 2011-01-05 13:34:56
http://news.bbc.co.uk/sport2/hi/tennis/8926164.stm *;_;* data/webpages/daterecognition/webpage_1296127888259.html *;_;* 18 August 2010 19:33 *;_;* true *;_;* 18 August 2010 19:33 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:31:37 GMT *;_;* 2011-01-27 11:31:28
http://www.bbc.co.uk/news/world-europe-10964307 *;_;* data/webpages/daterecognition/webpage_1296123277602.html *;_;* 13 August 2010 *;_;* true *;_;* 13 August 2010 *;_;* true *;_;* 2010-08-13 *;_;*  *;_;* 2010-08-13 *;_;*  *;_;* Thu, 27 Jan 2011 10:14:46 GMT *;_;* 2011-01-27 10:14:37
http://www.jimmunol.org/content/172/1/449.full *;_;* data/webpages/daterecognition/webpage_1296131761342.html *;_;* January 1, 2004 *;_;* true *;_;* January 1, 2004 *;_;* true *;_;* 2004-01-01 *;_;*  *;_;* 2004-01-01 *;_;*  *;_;* Thu, 27 Jan 2011 12:36:10 GMT *;_;* 2011-01-27 12:36:01
http://www.ncrel.org/sdrs/areas/issues/educatrs/leadrshp/le700.htm *;_;* data/webpages/daterecognition/webpage_1296168740605.html *;_;*  *;_;* false *;_;*  *;_;* false *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 22:46:52 GMT *;_;* 2011-01-27 22:52:20
http://www.state.gov/g/drl/rls/hrrpt/2007/100467.htm *;_;* data/webpages/daterecognition/webpage_1294148146857.html *;_;* March 11, 2008 *;_;* true *;_;* March 11, 2008 *;_;* true *;_;* 2008-03-11 *;_;*  *;_;* 2008-03-11 *;_;*  *;_;* Tue, 04 Jan 2011 13:35:54 GMT *;_;* 2011-01-04 13:35:46
http://www.electronicstalk.com/news/ttt/ttt104.html *;_;* data/webpages/daterecognition/webpage_1296131731405.html *;_;* Aug 31, 2006 *;_;* true *;_;* Aug 31, 2006 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sat, 30 Jan 2010 01:27:46 GMT *;_;* Thu, 27 Jan 2011 12:36:37 GMT *;_;* 2011-01-27 12:35:31
http://www.mafhoum.com/press10/302P2.htm *;_;* data/webpages/daterecognition/webpage_1292928711596.html *;_;* June 28, 2007 *;_;* false *;_;* June 28, 2007 *;_;* false *;_;* 2007-05-31 *;_;*  *;_;*  *;_;* Fri, 22 Jun 2007 07:54:45 GMT *;_;* Tue, 21 Dec 2010 10:51:56 GMT *;_;* 2010-12-21 10:51:51
http://www.socialsecurity.gov/legislation/testimony_072403.html *;_;* data/webpages/daterecognition/webpage_1296122226952.html *;_;* JULY 24, 2003 *;_;* true *;_;* JULY 24, 2003 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 09:57:15 GMT *;_;* 2011-01-27 09:57:06
http://www.msnbc.msn.com/id/29781302/ns/dateline_nbc-newsmakers/ *;_;* data/webpages/daterecognition/webpage_1296123017028.html *;_;* 8/27/2009 5:02:39 PM *;_;* true *;_;* 8/27/2009 5:02:39 PM *;_;* true *;_;* 2009-08-27 *;_;*  *;_;* 2009-08-27 *;_;*  *;_;* Thu, 27 Jan 2011 10:10:26 GMT *;_;* 2011-01-27 10:10:17
http://www.spiegel.de/politik/deutschland/0,1518,731612,00.html *;_;* data/webpages/daterecognition/webpage_1292927030020.html *;_;* 28.11.2010 *;_;* true *;_;* 28.11.2010 *;_;* true *;_;* 2010-11-28 *;_;*  *;_;* 2010-11-28 *;_;*  *;_;* Tue, 21 Dec 2010 10:23:53 GMT *;_;* 2010-12-21 10:23:50
http://www.endonurse.com/news/2010/10/fda-committee-to-assess-gastrointestinal-drugs.aspx *;_;* data/webpages/daterecognition/webpage_1296123064684.html *;_;* October 7, 2010 *;_;* true *;_;* October 7, 2010 *;_;* true *;_;* 2010-10-07 *;_;*  *;_;* 2010-10-07 *;_;*  *;_;* Thu, 27 Jan 2011 10:11:12 GMT *;_;* 2011-01-27 10:11:04
http://www.msnbc.msn.com/id/8562942/ *;_;* data/webpages/daterecognition/webpage_1296127834545.html *;_;* 7/26/2005 6:52:57 PM *;_;* true *;_;* 7/26/2005 6:52:57 PM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:30:43 GMT *;_;* 2011-01-27 11:30:34
http://www.click2houston.com/family/2931563/detail.html *;_;* data/webpages/daterecognition/webpage_1296127812033.html *;_;* March 18, 2004 *;_;* true *;_;* March 18, 2004 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:30:21 GMT *;_;* 2011-01-27 11:30:12
http://www.foxnews.com/story/0,2933,483044,00.html *;_;* data/webpages/daterecognition/webpage_1296122772074.html *;_;* 2009-01-26 *;_;* true *;_;* 2009-01-26 *;_;* true *;_;* 2009-01-26 *;_;*  *;_;* 2009-01-26 *;_;*  *;_;* Thu, 27 Jan 2011 10:06:21 GMT *;_;* 2011-01-27 10:06:12
http://www.thestreet.com/story/10757448/don-dions-weekly-etf-blog-wrap.html *;_;* data/webpages/daterecognition/webpage_1296131889882.html *;_;* 5/14/2010 1:43 PM *;_;* true *;_;* 05/16/10 *;_;* true *;_;* 2010-05-16 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 12:38:18 GMT *;_;* 2011-01-27 12:38:09
http://dev.www.jsonline.com/news/milwaukee/107595138.html *;_;* data/webpages/daterecognition/webpage_1294148678378.html *;_;* Nov. 12, 2010 *;_;* true *;_;* Nov. 12, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:44:43 GMT *;_;* Tue, 04 Jan 2011 13:44:46 GMT *;_;* 2011-01-04 13:44:38
http://www.abc.net.au/news/stories/2010/06/07/2920032.htm *;_;* data/webpages/daterecognition/webpage_1296127824443.html *;_;* Jun 7, 2010 11:00 *;_;* true *;_;* Jun 7, 2010 11:00 *;_;* true *;_;* 2010-06-07 *;_;*  *;_;* 2010-06-07 *;_;*  *;_;* Thu, 27 Jan 2011 11:30:33 GMT *;_;* 2011-01-27 11:30:24
http://www.bbc.co.uk/blogs/thereporters/richardblack/2010/01/the_attack_of_the_killer_every.html *;_;* data/webpages/daterecognition/webpage_1296123442910.html *;_;* 20 January 2010 *;_;* true *;_;* 10 Dec 2010 *;_;* true *;_;* 2010-01-20 *;_;*  *;_;* 2010-01-20 *;_;*  *;_;* Thu, 27 Jan 2011 10:17:31 GMT *;_;* 2011-01-27 10:17:22
http://www.wsws.org/articles/2008/oct2008/demo-o02.shtml *;_;* data/webpages/daterecognition/webpage_1296130273697.html *;_;* 2 October 2008 *;_;* true *;_;* 2 October 2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 12:11:23 GMT *;_;* 2011-01-27 12:11:13
http://www.designnews.com/article/3772-Zirconia_Pump_Liners_Last_Longer_Lower_Total_Costs.php *;_;* data/webpages/daterecognition/webpage_1296127744463.html *;_;* March 1, 2005 *;_;* true *;_;* March 1, 2005 *;_;* true *;_;* 2005-03-02 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:29:13 GMT *;_;* 2011-01-27 11:29:04
http://www.nyas.org/Publications/EBriefings/Detail.aspx?cid=9f8d3f65-1c85-48d3-a874-e1021504d8f2 *;_;* data/webpages/daterecognition/webpage_1296127794579.html *;_;* December 21, 2005 *;_;* true *;_;* December 21, 2005 *;_;* true *;_;* 2005-12-21 *;_;*  *;_;*  *;_;*  *;_;* Thu, 27 Jan 2011 11:30:06 GMT *;_;* 2011-01-27 11:29:54
