url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date 
http://www.themonitor.com/sports/rutherford-25003-burress-shooting.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301423351801.html *;_;* April 03, 2009 3:08 PM *;_;* true *;_;* April 03, 2009 3:08 PM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 18:29:19 GMT *;_;* 2011-03-29 18:29:11
http://blogs.computerworld.com/node/5687 *;_;* data/evaluation/daterecognition/webpages/webpage_1301430664389.html *;_;* June 14, 2007 *;_;* true *;_;* February 3, 2009 *;_;* true *;_;* 2007-06-14 *;_;*  *;_;* 2007-06-14 *;_;* Tue, 29 Mar 2011 20:31:09 GMT *;_;* Tue, 29 Mar 2011 20:31:12 GMT *;_;* 2011-03-29 20:31:04
http://investor.inwk.com/secfiling.cfm?filingID=1193125-08-231718 *;_;* data/evaluation/daterecognition/webpages/webpage_1294148612001.html *;_;* Nov 10, 2008 *;_;* true *;_;* Nov 10, 2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:44:45 GMT *;_;* 2011-01-04 13:43:31
http://www.sciencecentric.com/news/10102270-improved-antibiotic-coatings.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301427829228.html *;_;* 22 October 2010 17:28 GMT *;_;* true *;_;* 22 October 2010 17:28 GMT *;_;* true *;_;* 2010-10-22 *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 19:43:56 GMT *;_;* 2011-03-29 19:43:49
http://www.villagevoice.com/2006-10-17/news/hillary-clinton-wakes-up/ *;_;* data/evaluation/daterecognition/webpages/webpage_1301423347477.html *;_;* 2006-10-17 *;_;* true *;_;* 2006-10-17 *;_;* true *;_;* 2006-10-17 *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 18:29:14 GMT *;_;* 2011-03-29 18:29:07
http://www.seattlepi.com/national/327637_nasa15.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301427853219.html *;_;* August 14, 2007 9:52 *;_;* true *;_;* August 14, 2007 9:52 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 19:44:21 GMT *;_;* 2011-03-29 19:44:13
http://www.networkworld.com/news/2010/091410-cbs-news-for-ipad-updated.html?hpg1=bn *;_;* data/evaluation/daterecognition/webpages/webpage_1294148284704.html *;_;* September 14, 2010 01:53 PM *;_;* true *;_;* September 14, 2010 01:53 PM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:38:12 GMT *;_;* 2011-01-04 13:38:04
http://www.cbssports.com/golf/story/14039445/tiger-paddy-in-odd-position-of-proving-they-are-worthy *;_;* data/evaluation/daterecognition/webpages/webpage_1292928916741.html *;_;* Sep. 29, 2010 *;_;* true *;_;* September 30, 2010 11:48 *;_;* true *;_;* 2010-09-29 *;_;*  *;_;* 2010-09-29 *;_;*  *;_;* Tue, 21 Dec 2010 10:55:21 GMT *;_;* 2010-12-21 10:55:16
http://abclocal.go.com/ktrk/story?section=news/local&id=4221636 *;_;* data/evaluation/daterecognition/webpages/webpage_1301415273466.html *;_;* May 31, 2006 *;_;* true *;_;* May 31, 2006 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 16:14:47 GMT *;_;* Tue, 29 Mar 2011 16:14:47 GMT *;_;* 2011-03-29 16:14:33
http://www.telegraph.co.uk/culture/photography/7534179/Irving-Penn-Your-reviews.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301427735156.html *;_;* 22 Apr 2010 *;_;* true *;_;* 22 Apr 2010 *;_;* true *;_;* 2010-04-22 *;_;*  *;_;* 2010-04-22 *;_;* Tue, 29 Mar 2011 19:28:18 GMT *;_;* Tue, 29 Mar 2011 19:42:23 GMT *;_;* 2011-03-29 19:42:15
http://videogum.com/162711/happy-pesach-jews/events/ *;_;* data/evaluation/daterecognition/webpages/webpage_1301417283181.html *;_;* Mar 29th, 2010 *;_;* false *;_;* Mar 30th, 2010 *;_;* false *;_;* 2010-03-29 *;_;*  *;_;* 2010-03-29 *;_;* Tue, 29 Mar 2011 16:43:39 +0000 *;_;* Tue, 29 Mar 2011 16:48:10 GMT *;_;* 2011-03-29 16:48:03
http://libarynth.org/site_visit_and_survey_notes *;_;* data/evaluation/daterecognition/webpages/webpage_1301427815646.html *;_;*  *;_;* false *;_;* 2008-05-21 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 19:43:42 GMT *;_;* 2011-03-29 19:43:35
http://www.army.mil/-news/2009/11/04/29803-postal-service-announces-holiday-mailing-guidelines/ *;_;* data/evaluation/daterecognition/webpages/webpage_1301430676450.html *;_;* Nov 4, 2009 *;_;* true *;_;* Nov 4, 2009 *;_;* true *;_;* 2009-11-04 *;_;*  *;_;*  *;_;* Wed, 04 Nov 2009 11:57:54 GMT *;_;* Tue, 29 Mar 2011 20:31:58 GMT *;_;* 2011-03-29 20:31:16
http://www.bbc.co.uk/blogs/newsnight/paulmason/2010/10/gary_indiana_unbroken_spirit_a.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301423312992.html *;_;* 12 October 2010 *;_;* true *;_;* 15th Okt 2010 *;_;* true *;_;* 2010-10-12 *;_;*  *;_;* 2010-10-12 *;_;*  *;_;* Tue, 29 Mar 2011 18:28:40 GMT *;_;* 2011-03-29 18:28:32
http://www.cbssports.com/golf/story/14039445/tiger-paddy-in-odd-position-of-proving-they-are-worthy *;_;* data/evaluation/daterecognition/webpages/webpage_1301437850408.html *;_;* Sep. 29, 2010 *;_;* true *;_;* Sep. 29, 2010 *;_;* true *;_;* 2010-09-29 *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 22:30:58 GMT *;_;* 2011-03-29 22:30:50
http://www.collectionscanada.gc.ca/primeministers/h4-4066-e.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301437858136.html *;_;* 2001-04-23 *;_;* true *;_;* 2002-01-29 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 22:31:06 GMT *;_;* 2011-03-29 22:30:58
http://www.dandodiary.com/2009/09/ *;_;* data/evaluation/daterecognition/webpages/webpage_1301437869330.html *;_;* September 1, 2009 *;_;* true *;_;* September 30, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 10 Feb 2011 19:25:50 GMT *;_;* Tue, 29 Mar 2011 22:31:17 GMT *;_;* 2011-03-29 22:31:09
http://www.mafhoum.com/press10/302P2.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1301437880465.html *;_;* June 28, 2007 *;_;* true *;_;* June 28, 2007 *;_;* true *;_;* 2007-06-28 *;_;*  *;_;*  *;_;* Fri, 22 Jun 2007 07:54:45 GMT *;_;* Tue, 29 Mar 2011 22:31:28 GMT *;_;* 2011-03-29 22:31:20
http://www.politico.com/blogs/thecrypt/0508/Pelosi_strongly_condemns_Bush_speech.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301437884010.html *;_;* May 15, 2008 *;_;* true *;_;* May 15, 2008 *;_;* true *;_;* 2008-05-15 *;_;*  *;_;* 2008-05-15 *;_;* Tue, 31 Aug 2010 04:03:45 GMT *;_;* Tue, 29 Mar 2011 22:31:32 GMT *;_;* 2011-03-29 22:31:24
http://www.lexology.com/library/detail.aspx?g=e8963925-d56c-4d44-a1d3-0ce5b30f5590 *;_;* data/evaluation/daterecognition/webpages/webpage_1301437886043.html *;_;* October 27 2010 *;_;* true *;_;* October 27 2010 *;_;* true *;_;* 2010-10-27 *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 22:31:34 GMT *;_;* 2011-03-29 22:31:26
http://amarillo.com/stories/091301/usn_movesto.shtml *;_;* data/evaluation/daterecognition/webpages/webpage_1301437895279.html *;_;* September 13, 2001 *;_;* true *;_;* September 13, 2001 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 22:31:43 GMT *;_;* 2011-03-29 22:31:35
http://www.pbs.org/newshour/bb/law/jan-june07/troubled_04-18.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301437907172.html *;_;* April 18, 2007 *;_;* true *;_;* April 18, 2007 *;_;* true *;_;* 2007-04-18 *;_;*  *;_;* 2007-04-18 *;_;*  *;_;* Tue, 29 Mar 2011 22:31:50 GMT *;_;* 2011-03-29 22:31:47
http://www.politico.com/news/stories/1108/15283.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301438661877.html *;_;* Nov. 5, 2008 *;_;* true *;_;* Nov. 5, 2008 *;_;* true *;_;* 2008-11-05 *;_;*  *;_;* 2008-11-05 *;_;* Tue, 31 Aug 2010 22:19:31 GMT *;_;* Tue, 29 Mar 2011 22:44:30 GMT *;_;* 2011-03-29 22:44:21
http://www.state.gov/g/drl/rls/hrrpt/2007/100467.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1301438669943.html *;_;* March 11, 2008 *;_;* true *;_;* March 11, 2008 *;_;* true *;_;* 2008-03-11 *;_;*  *;_;* 2008-03-11 *;_;*  *;_;* Tue, 29 Mar 2011 22:44:38 GMT *;_;* 2011-03-29 22:44:29
http://www.networkworld.com/news/2010/091410-cbs-news-for-ipad-updated.html?hpg1=bn *;_;* data/evaluation/daterecognition/webpages/webpage_1301438677633.html *;_;* September 14, 2010 01:53 PM *;_;* true *;_;* September 14, 2010 01:53 PM *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 29 Mar 2011 22:44:45 GMT *;_;* 2011-03-29 22:44:37
http://www.businessinsider.com/every-great-presentation-needs-these-3-elements-2010-9 *;_;* data/evaluation/daterecognition/webpages/webpage_1301439459588.html *;_;* 2010-09-03 *;_;* true *;_;* 2010-09-07 *;_;* true *;_;* 2010-09-03 *;_;*  *;_;* 2010-09-03 *;_;*  *;_;* Tue, 29 Mar 2011 22:57:47 GMT *;_;* 2011-03-29 22:57:39
http://www.businessinsider.com/middle-east-producers-see-more-heavy-oil-in-future-2010-6 *;_;* data/evaluation/daterecognition/webpages/webpage_1301498911534.html *;_;* 2010-06-08 *;_;* true *;_;* 2010-06-08 *;_;* true *;_;* 2010-06-08 *;_;*  *;_;* 2010-06-08 *;_;*  *;_;* Wed, 30 Mar 2011 15:28:42 GMT *;_;* 2011-03-30 15:28:31
http://blogs.laweekly.com/informer/2011/03/barry_minkow_marsch_conspired.php *;_;* data/evaluation/daterecognition/webpages/webpage_1301498919486.html *;_;* Mar. 24 2011 *;_;* true *;_;* Mar. 24 2011 *;_;* true *;_;* 2011-03-24 *;_;*  *;_;* 2011-03-24 *;_;* Thu, 24 Mar 2011 11:03:44 GMT *;_;* Wed, 30 Mar 2011 15:28:49 GMT *;_;* 2011-03-30 15:28:39
http://www.brandonsun.com/business/breaking-news/gates-buffett-urge-indian-tycoons-to-take-up-philanthropy-and-help-the-countrys-poor-118572104.html?viewAllComments=y *;_;* data/evaluation/daterecognition/webpages/webpage_1301498937969.html *;_;* 24/03/2011 11:06 AM *;_;* true *;_;* 24/03/2011 11:06 AM *;_;* true *;_;* 2011-03-24 *;_;*  *;_;*  *;_;*  *;_;* Wed, 30 Mar 2011 15:29:08 GMT *;_;* 2011-03-30 15:28:57
http://www.jsonline.com/news/wisconsin/50469122.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301498944858.html *;_;* July 10, 2009 *;_;* true *;_;* July 10, 2009 *;_;* true *;_;* 2009-07-10 *;_;* 2009-07-11 16:03:00 *;_;*  *;_;* Wed, 30 Mar 2011 15:29:09 GMT *;_;* Wed, 30 Mar 2011 15:29:15 GMT *;_;* 2011-03-30 15:29:04
http://www.financialpost.com/news/What+economists/4125131/story.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301498955795.html *;_;* Jan. 18, 2011 *;_;* true *;_;* Jan. 18, 2011 *;_;* true *;_;* 2011-01-18 *;_;*  *;_;*  *;_;*  *;_;* Wed, 30 Mar 2011 15:29:26 GMT *;_;* 2011-03-30 15:29:15
http://www.foxnews.com/politics/2011/03/27/lawmakers-aim-break-budget-impasse-congress-returns/ *;_;* data/evaluation/daterecognition/webpages/webpage_1301498966540.html *;_;* March 27, 2011 *;_;* true *;_;* March 27, 2011 *;_;* true *;_;* 2011-03-27 *;_;*  *;_;* 2011-03-27 *;_;*  *;_;* Wed, 30 Mar 2011 15:29:37 GMT *;_;* 2011-03-30 15:29:26
http://www.huffingtonpost.com/2010/02/26/nuclear-power-renaissance_n_477934.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301498975134.html *;_;* 02/25/10 05:24 PM *;_;* true *;_;* 02/25/10 05:24 PM *;_;* true *;_;* 2010-02-25 *;_;*  *;_;* 2010-02-25 *;_;*  *;_;* Wed, 30 Mar 2011 15:29:45 GMT *;_;* 2011-03-30 15:29:35
http://www.jsonline.com/sports/brewers/85614927.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301498988051.html *;_;* Feb. 26, 2010 *;_;* true *;_;* Feb. 26, 2010 *;_;* true *;_;* 2010-02-26 *;_;* 2010-03-10 02:27:00 *;_;*  *;_;* Wed, 30 Mar 2011 15:29:39 GMT *;_;* Wed, 30 Mar 2011 15:29:58 GMT *;_;* 2011-03-30 15:29:48
http://www.javaworld.com/javaworld/jw-11-2000/jw-1110-dsml.html *;_;* data/evaluation/daterecognition/webpages/webpage_1301498991481.html *;_;* 11/10/00 *;_;* true *;_;* 11/10/00 *;_;* true *;_;* 2000-11-10 *;_;*  *;_;* 2000-11-10 *;_;*  *;_;* Wed, 30 Mar 2011 15:30:02 GMT *;_;* 2011-03-30 15:29:51
