url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_datehttp://classactiondefense.jmbm.com/2009/06/bofa_class_action_defense_case.html *;_;* data/webpages/daterecognition/webpage_1295550276055.html *;_;* 2009-06-08 *;_;* true *;_;* 2009-06-08 *;_;* true *;_;* 2009-06-08 *;_;*  *;_;* 2009-06-08 *;_;*  *;_;* Thu, 20 Jan 2011 19:04:46 GMT *;_;* 2011-01-20 19:04:36
http://blog.wholefoodsmarket.com/2010/06/world-cup-music/ *;_;* data/webpages/daterecognition/webpage_1292927225925.html *;_;* June 4th, 2010 *;_;* true *;_;* July 30th, 2010 *;_;* true *;_;* 2010-06-04 *;_;*  *;_;* 2010-06-04 *;_;*  *;_;* Tue, 21 Dec 2010 10:27:09 GMT *;_;* 2010-12-21 10:27:05
http://www.usatoday.com/money/industries/energy/2006-05-31-cash-for-gas-usat_x.htm *;_;* data/webpages/daterecognition/webpage_1295550228977.html *;_;* 5/31/2006 12:20 AM *;_;* true *;_;* 6/2/2006 1:13 PM *;_;* true *;_;* 2006-05-31 *;_;*  *;_;* 2006-05-31 *;_;*  *;_;* Thu, 20 Jan 2011 19:03:59 GMT *;_;* 2011-01-20 19:03:48
http://www.medicalpracticetrends.com/2010/10/21/how-to-hire-an-it-manager-part-1/ *;_;* data/webpages/daterecognition/webpage_1295550174890.html *;_;* October 21, 2010 *;_;* true *;_;* December 14, 2010 *;_;* true *;_;* 2010-10-21 *;_;*  *;_;* 2010-10-21 *;_;*  *;_;* Thu, 20 Jan 2011 19:03:00 GMT *;_;* 2011-01-20 19:02:54
http://www.ci.kankakee.il.us/City%20Council%20Minutes/ccm2010/10-18-10.MIN[1].htm *;_;* data/webpages/daterecognition/webpage_1294148929419.html *;_;* OCTOBER 18, 2010 *;_;* true *;_;* OCTOBER 18, 2010 *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Mon, 15 Nov 2010 20:00:46 GMT *;_;* Tue, 04 Jan 2011 13:48:57 GMT *;_;* 2011-01-04 13:48:49
http://tpmdc.talkingpointsmemo.com/2010/07/john-mccains-wild-ride-from-vulnerable-incumbent-to-heavy-favorite.php *;_;* data/webpages/daterecognition/webpage_1295549336712.html *;_;* July 21, 2010 *;_;* true *;_;* July 22, 2010 *;_;* true *;_;* 2010-07-21 *;_;*  *;_;* 2010-07-21 *;_;*  *;_;* Thu, 20 Jan 2011 18:49:07 GMT *;_;* 2011-01-20 18:48:56
http://timesfreepress.com/news/2009/jul/14/make-a-choice-to-survive-the-economic-downturn/?mobile *;_;* data/webpages/daterecognition/webpage_1292928173428.html *;_;* july 14, 2009 *;_;* true *;_;* july 14, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:42:57 GMT *;_;* 2010-12-21 10:42:53
http://www.craigmurray.org.uk/archives/2010/05/the_legal_posit.html *;_;* data/webpages/daterecognition/webpage_1292927776930.html *;_;* May 31, 2010 *;_;* false *;_;* December 1, 2010 2:27 PM *;_;* true *;_;* 2010-05-31 *;_;*  *;_;* 2010-05-31 *;_;* Tue, 21 Dec 2010 08:56:53 GMT *;_;* Tue, 21 Dec 2010 10:36:18 GMT *;_;* 2010-12-21 10:36:16
http://www.browardpalmbeach.com/2008-09-18/music/broward-carnival-woes-begin-already/ *;_;* data/webpages/daterecognition/webpage_1295550198256.html *;_;* 2008-09-18 *;_;* true *;_;*  *;_;* false *;_;* 2008-09-18 *;_;*  *;_;* 2008-09-18 *;_;*  *;_;* Thu, 20 Jan 2011 19:03:28 GMT *;_;* 2011-01-20 19:03:18
http://www.younghouselove.com/2009/08/email-answer-look-before-you-leap/ *;_;* data/webpages/daterecognition/webpage_1295549787270.html *;_;* August 17, 2009 *;_;* true *;_;* December 30, 2010 *;_;* true *;_;* 2009-08-17 *;_;*  *;_;* 2009-08-17 *;_;* Thu, 20 Jan 2011 18:41:38 GMT *;_;* Thu, 20 Jan 2011 18:56:40 GMT *;_;* 2011-01-20 18:56:27
http://techcrunch.com/2008/01/29/the-techcrunch-tech-president-endorsements-barack-obama-and-john-mccain/ *;_;* data/webpages/daterecognition/webpage_1294148971108.html *;_;* Jan 29, 2008 *;_;* true *;_;*  *;_;* false *;_;* 2008-01-29 *;_;*  *;_;* 2008-01-29 *;_;* Tue, 04 Jan 2011 13:49:21 +0000 *;_;* Tue, 04 Jan 2011 13:49:39 GMT *;_;* 2011-01-04 13:49:31
http://uvaadmission.blogspot.com/2006/04/your-myspace-is-our-myspace.html *;_;* data/webpages/daterecognition/webpage_1294150379179.html *;_;* April 25, 2006 *;_;* true *;_;* 4/26/2006 9:54 AM *;_;* true *;_;* 2006-04-25 *;_;*  *;_;*  *;_;* Sun, 12 Dec 2010 18:02:05 GMT *;_;* Tue, 04 Jan 2011 14:13:07 GMT *;_;* 2011-01-04 14:12:59
http://www.unixweblog.com/2010/09/let-you-details-understand-desktop-background/ *;_;* data/webpages/daterecognition/webpage_1294149958755.html *;_;* 2010-09-07 *;_;* true *;_;* 2010-09-07 *;_;* true *;_;* 2010-09-07 *;_;*  *;_;* 2010-09-07 *;_;*  *;_;* Tue, 04 Jan 2011 14:06:05 GMT *;_;* 2011-01-04 14:05:58
http://rhbresearch.blogspot.com/2010/08/sunway-city-berhad-31-sen-gross.html *;_;* data/webpages/daterecognition/webpage_1295549555192.html *;_;* August 23, 2010 *;_;* true *;_;* August 23, 2010 *;_;* true *;_;* 2010-08-23 *;_;*  *;_;*  *;_;* Thu, 06 Jan 2011 02:03:03 GMT *;_;* Thu, 20 Jan 2011 18:52:45 GMT *;_;* 2011-01-20 18:52:35
http://www.pletz.com/blog/destaques-da-midia-2010-04-29/ *;_;* data/webpages/daterecognition/webpage_1294149601956.html *;_;* 2010-04-29 *;_;* true *;_;* 2010-04-29 *;_;* true *;_;* 2010-04-29 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 14:00:08 GMT *;_;* 2011-01-04 14:00:01
http://www.montebubbles.net/blog/2006/07/ *;_;* data/webpages/daterecognition/webpage_1292928664726.html *;_;* July 01, 2006 *;_;* true *;_;* July 06, 2006 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 28 Jul 2006 22:06:40 GMT *;_;* Tue, 21 Dec 2010 10:51:09 GMT *;_;* 2010-12-21 10:51:04
http://www.peachpundit.com/2008/05/08/if-cagle-runs-for-governor/ *;_;* data/webpages/daterecognition/webpage_1295550268546.html *;_;* May 8, 2008 20:18 *;_;* true *;_;* May 11, 2008 *;_;* true *;_;* 2008-05-08 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 19:04:38 GMT *;_;* 2011-01-20 19:04:28
http://geeksofdoom.com/2010/05/22/the-empire-strikes-back-a-track-by-track-commentary-of-the-original-score/ *;_;* data/webpages/daterecognition/webpage_1295550061896.html *;_;* May 22nd, 2010 *;_;* true *;_;* May 22nd, 2010 *;_;* true *;_;* 2010-05-22 *;_;*  *;_;* 2010-05-22 *;_;*  *;_;* Thu, 20 Jan 2011 19:01:11 GMT *;_;* 2011-01-20 19:01:01
http://www.greenspanip.com/wordpress/2010/03/hope-is-not-a-plan/ *;_;* data/webpages/daterecognition/webpage_1295550135445.html *;_;* March 3rd, 2010 *;_;* true *;_;* March 3rd, 2010 *;_;* true *;_;* 2010-03-03 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 19:02:24 GMT *;_;* 2011-01-20 19:02:15
http://www.goerie.thinkhost.com/mt/archives/scottbremner/2007/01/ *;_;* data/webpages/daterecognition/webpage_1294150454042.html *;_;* 2007-01-03 *;_;* true *;_;* January 31, 2007 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Tue, 03 Jul 2007 13:19:21 GMT *;_;* Tue, 04 Jan 2011 14:14:22 GMT *;_;* 2011-01-04 14:14:14
http://lance.mckendree.edu/wyse/Photo_Album/Album04_05/MO/index.htm *;_;* data/webpages/daterecognition/webpage_1294150295439.html *;_;* February 22, 2005 *;_;* true *;_;* February 22, 2005 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Sun, 17 Feb 2008 20:50:36 GMT *;_;* Tue, 04 Jan 2011 14:11:43 GMT *;_;* 2011-01-04 14:11:35
http://www.wetdarkandwild.com/2010/08/at-last-jake-gyllenhaal-out-on-his.html *;_;* data/webpages/daterecognition/webpage_1295550344021.html *;_;* 17 August 2010 *;_;* true *;_;* 22 August 2010 01:27 *;_;* true *;_;* 2010-08-17 *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:56:23 GMT *;_;* Thu, 20 Jan 2011 19:05:54 GMT *;_;* 2011-01-20 19:05:44
http://heritage.caledonianmercury.com/2010/09/12/the-scottish-saint-celebrated-in-the-papal-visit/001418 *;_;* data/webpages/daterecognition/webpage_1295550235446.html *;_;* September 12, 2010 *;_;* true *;_;*  *;_;* true *;_;* 2010-09-12 *;_;*  *;_;* 2010-09-12 *;_;* Thu, 20 Jan 2011 19:04:02 GMT *;_;* Thu, 20 Jan 2011 19:04:05 GMT *;_;* 2011-01-20 19:03:55
http://latimesblogs.latimes.com/dcnow/2010/06/house-rejects-standalone-bill-to-extend-jobless-benefits-new-vote-expected.html *;_;* data/webpages/daterecognition/webpage_1295550121502.html *;_;* June 29, 2010 *;_;* true *;_;* 06/30/2010 *;_;* true *;_;* 2010-06-29 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 19:02:11 GMT *;_;* 2011-01-20 19:02:01
http://wesandannette.blogspot.com/2005/11/honeymoon-in-alaska.html *;_;* data/webpages/daterecognition/webpage_1295549449910.html *;_;* November 22, 2005 *;_;* true *;_;* November 22, 2005 *;_;* true *;_;* 2005-11-22 *;_;*  *;_;*  *;_;* Wed, 29 Dec 2010 11:55:00 GMT *;_;* Thu, 20 Jan 2011 18:51:00 GMT *;_;* 2011-01-20 18:50:49
http://www.americanthinker.com/blog/2007/03/major_second_amendment_decisio.html *;_;* data/webpages/daterecognition/webpage_1295550362919.html *;_;* March 09, 2007 *;_;* true *;_;* March 09, 2007 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 07:20:45 GMT *;_;* Thu, 20 Jan 2011 19:06:13 GMT *;_;* 2011-01-20 19:06:02
http://eirigisligeach.blogspot.com/2010/07/remembering-dunnes-stores-strike-26.html *;_;* data/webpages/daterecognition/webpage_1295549669491.html *;_;* July 19, 2010 *;_;* true *;_;* July 19, 2010 *;_;* true *;_;* 2010-07-19 *;_;*  *;_;* 2010-07-19 *;_;* Thu, 20 Jan 2011 18:03:19 GMT *;_;* Thu, 20 Jan 2011 18:54:39 GMT *;_;* 2011-01-20 18:54:29
http://www2.macleans.ca/2009/11/17/the-interaction-now-draws-to-a-close/ *;_;* data/webpages/daterecognition/webpage_1292928754854.html *;_;* November 17, 2009 2:25 *;_;* true *;_;* Nov 18, 2009 *;_;* true *;_;* 2009-11-17 *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:52:27 +0000 *;_;* Tue, 21 Dec 2010 10:52:39 GMT *;_;* 2010-12-21 10:52:34
http://edition.cnn.com/2009/US/03/23/vermont.samesex.marriage/index.html *;_;* data/webpages/daterecognition/webpage_1294149274265.html *;_;* March 23, 2009 *;_;* true *;_;* March 23, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:54:41 GMT *;_;* 2011-01-04 13:54:34
http://www.myconfinedspace.com/2010/07/29/this-is-the-last-time-we-were-on-the-moon/ *;_;* data/webpages/daterecognition/webpage_1292928493977.html *;_;* July 29, 2010 *;_;* true *;_;* July 30th, 2010 *;_;* true *;_;* 2010-07-29 *;_;*  *;_;* 2010-07-29 *;_;* Tue, 21 Dec 2010 10:04:01 GMT *;_;* Tue, 21 Dec 2010 10:48:22 GMT *;_;* 2010-12-21 10:48:13
http://www.redstate.com/mustango/2010/09/23/the-ending-of-the-pledge-you-probably-never-got-to/ *;_;* data/webpages/daterecognition/webpage_1295549907643.html *;_;* 2010/09/23/ *;_;* true *;_;* 2010/09/23/ *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:58:38 GMT *;_;* 2011-01-20 18:58:27
http://www.workingmomsagainstguilt.com/2009/01/grocery-shopping-on-budget.html *;_;* data/webpages/daterecognition/webpage_1295549963256.html *;_;* January 13, 2009 *;_;* true *;_;*  *;_;* false *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 14:36:41 GMT *;_;* Thu, 20 Jan 2011 18:59:33 GMT *;_;* 2011-01-20 18:59:23
http://www.dailykos.com/story/2008/10/9/165558/217/11/625454 *;_;* data/webpages/daterecognition/webpage_1294162814955.html *;_;* Oct 09, 2008 *;_;* true *;_;* Oct 10, 2008 *;_;* true *;_;* 2008-10-09 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 17:40:22 GMT *;_;* 2011-01-04 17:40:14
http://blog.pumapac.org/2008/09/23/barack-obama-asked-you-to-pin-your-hopes-on-his-aura/ *;_;* data/webpages/daterecognition/webpage_1294148066402.html *;_;* September 23rd, 2008 *;_;* true *;_;* 09.24.08 *;_;* true *;_;* 2008-09-23 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:34:33 GMT *;_;* 2011-01-04 13:34:26
http://rhymeswithright.mu.nu/archives/2008_06.php *;_;* data/webpages/daterecognition/webpage_1294164157825.html *;_;* June 30, 2008 *;_;* true *;_;* June 30, 2008 *;_;* false *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 18:02:46 GMT *;_;* 2011-01-04 18:02:37
http://www.boston.com/news/local/massachusetts/articles/2010/07/27/mass_legislative_leaders_talk_deal_on_casinos/ *;_;* data/webpages/daterecognition/webpage_1295550156813.html *;_;* July 27, 2010 *;_;* true *;_;* July 27, 2010 *;_;* true *;_;* 2010-07-27 *;_;*  *;_;* 2010-07-27 *;_;*  *;_;* Thu, 20 Jan 2011 19:02:47 GMT *;_;* 2011-01-20 19:02:36
http://loser-blue.bloghi.com/2007/08 *;_;* data/webpages/daterecognition/webpage_1295550015363.html *;_;* 2007-08-01 *;_;* true *;_;* 2007-08-31 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 19:00:25 GMT *;_;* 2011-01-20 19:00:15
http://www.washingtonmonthly.com/archives/individual/2007_05/011322.php *;_;* data/webpages/daterecognition/webpage_1294162649210.html *;_;* May 16, 2007 *;_;* true *;_;* May 17, 2007 *;_;* true *;_;* 2007-05-16 *;_;*  *;_;* 2007-05-16 *;_;*  *;_;* Tue, 04 Jan 2011 17:37:05 GMT *;_;* 2011-01-04 17:37:29
http://toppayingideas.com/blog/2009/07/03/rob-thomas-wife-rob-thomas-wife-illness/ *;_;* data/webpages/daterecognition/webpage_1295549731546.html *;_;* Jul 3rd, 2009 *;_;* true *;_;* September 4, 2010 *;_;* true *;_;* 2009-07-03 *;_;*  *;_;* 2009-07-03 *;_;* Thu, 20 Jan 2011 18:47:27 GMT *;_;* Thu, 20 Jan 2011 18:55:43 GMT *;_;* 2011-01-20 18:55:31
http://www.brazosoutdoors.com/fishing/Atkinson-Toyota-Fishing-Report2009-10-14T22-05-47 *;_;* data/webpages/daterecognition/webpage_1294150226853.html *;_;* October 15, 2009 *;_;* true *;_;* October 15, 2009 *;_;* true *;_;* 2009-10-15 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 14:10:33 GMT *;_;* 2011-01-04 14:10:26
http://kanan48.wordpress.com/2010/04/21/honduras-and-the-political-uses-of-the-drug-war/ *;_;* data/webpages/daterecognition/webpage_1295550146856.html *;_;* 2010/04/21/ *;_;* true *;_;* 2010/05/05 *;_;* true *;_;* 2010-04-21 *;_;*  *;_;* 2010-04-21 *;_;*  *;_;* Thu, 20 Jan 2011 19:02:37 GMT *;_;* 2011-01-20 19:02:26
http://factory-automation.blogspot.com/2009_06_01_archive.html#date14 *;_;* data/webpages/daterecognition/webpage_1292928613273.html *;_;* 2009_06_01 *;_;* true *;_;* June 30, 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 20 Dec 2010 16:22:20 GMT *;_;* Tue, 21 Dec 2010 10:50:17 GMT *;_;* 2010-12-21 10:50:13
http://www.sippey.com/2005/04/index.html *;_;* data/webpages/daterecognition/webpage_1292928138901.html *;_;* Apr 03, 2005 *;_;* false *;_;* Apr 30, 2005 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 21 Dec 2010 10:42:23 GMT *;_;* 2010-12-21 10:42:18
http://www.thepeoplesvoice.org/cgi-bin/blogs/voices.php/2007/10/24/imperial_playground_marching_east_of_ira *;_;* data/webpages/daterecognition/webpage_1294149402114.html *;_;* 10/24/07 *;_;* true *;_;* 10/24/07 *;_;* true *;_;* 2007-10-24 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:56:49 GMT *;_;* 2011-01-04 13:56:42
http://mobile.boston.com/art/35/sports/colleges/football/articles/2010/11/19/lynch_still_gets_a_kick_out_of_his_winner_in_75/?single=1&p=2 *;_;* data/webpages/daterecognition/webpage_1294148410100.html *;_;* Nov 19, 2010 *;_;* true *;_;* Nov 19, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:40:17 GMT *;_;* 2011-01-04 13:40:10
http://blogs.abcnews.com/politicalradar/2008/08/indicted-hometo.html *;_;* data/webpages/daterecognition/webpage_1295549844618.html *;_;* August 31, 2008 *;_;* true *;_;* Aug 31, 2008 5:39:16 PM *;_;* true *;_;* 2008-08-31 17:15 *;_;*  *;_;* 2008-08-31 17:15 *;_;*  *;_;* Thu, 20 Jan 2011 18:57:34 GMT *;_;* 2011-01-20 18:57:24
http://www.news-medical.net/news/20090919/Higher-drinking-age-can-cut-back-the-intensity-of-alcohol-use.aspx *;_;* data/webpages/daterecognition/webpage_1295550222969.html *;_;* 19. September 2009 04:08 *;_;* true *;_;* 11/10/2009 10:44:25 AM *;_;* true *;_;* 2009-09-20 *;_;*  *;_;* 2009-09-20 *;_;*  *;_;* Thu, 20 Jan 2011 19:03:52 GMT *;_;* 2011-01-20 19:03:42
http://www.northlakecollege.edu/newsregister/2006/11_27_06/mental_health.html *;_;* data/webpages/daterecognition/webpage_1295550069566.html *;_;* November 27, 2006 *;_;* true *;_;* November 27, 2006 *;_;* true *;_;* 2006-11-27 *;_;*  *;_;*  *;_;* Fri, 01 Feb 2008 22:42:00 GMT *;_;* Thu, 20 Jan 2011 19:01:22 GMT *;_;* 2011-01-20 19:01:09
http://www.njjjc.com/pr_2005_08_09_Natl_Gang_Prev_Award.htm *;_;* data/webpages/daterecognition/webpage_1294164088402.html *;_;* August 9, 2005 *;_;* true *;_;* August 9, 2005 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 18:01:36 GMT *;_;* 2011-01-04 18:01:28
http://www.trustedreviews.com/cpu-memory/news/2007/09/18/Gordon-Moore-Still-The-Daddy/p1 *;_;* data/webpages/daterecognition/webpage_1294148693219.html *;_;* 18th Sep 2007 *;_;* true *;_;* 18th Sep 2007 *;_;* true *;_;* 2007-09-18 18 *;_;*  *;_;*  *;_;*  *;_;* Tue, 04 Jan 2011 13:45:01 GMT *;_;* 2011-01-04 13:44:53
http://bhtimes.blogspot.com/2008_05_04_archive.html *;_;* data/webpages/daterecognition/webpage_1295550280785.html *;_;* May 04, 2008 *;_;* true *;_;* May 04, 2008 *;_;* true *;_;* 2008-05-04 *;_;*  *;_;*  *;_;* Fri, 12 Nov 2010 01:19:10 GMT *;_;* Thu, 20 Jan 2011 19:04:51 GMT *;_;* 2011-01-20 19:04:40
http://infinitipartsusa.blogspot.com/2009/07/product-review-g37-convertible-factory.html *;_;* data/webpages/daterecognition/webpage_1295549864588.html *;_;* July 8, 2009 *;_;* false *;_;* July 8, 2009 *;_;* false *;_;* 2009-07-08 *;_;*  *;_;* 2009-07-08 *;_;* Wed, 10 Nov 2010 20:24:50 GMT *;_;* Thu, 20 Jan 2011 18:57:54 GMT *;_;* 2011-01-20 18:57:44
http://silouanthompson.net/2008/08/personal-experience/ *;_;* data/webpages/daterecognition/webpage_1295550163112.html *;_;* August 5th, 2008 *;_;* true *;_;* May 29th, 2009 *;_;* true *;_;* 2008-08-05 *;_;*  *;_;* 2008-08-05 *;_;*  *;_;* Thu, 20 Jan 2011 19:02:53 GMT *;_;* 2011-01-20 19:02:43
http://scienceblogs.com/effectmeasure/2009/01/creationist_crap_lawsuit_dismi.php *;_;* data/webpages/daterecognition/webpage_1294148365457.html *;_;* January 31, 2009 *;_;* true *;_;* August 12, 2009 12:38 PM *;_;* true *;_;* 2009-01-31 *;_;*  *;_;* 2009-01-31 *;_;*  *;_;* Tue, 04 Jan 2011 13:39:33 GMT *;_;* 2011-01-04 13:39:25
http://www.threedogstraining.com/2010/02/27/leashes-good-bad-ugly/ *;_;* data/webpages/daterecognition/webpage_1295550000253.html *;_;* February 27, 2010 *;_;* true *;_;* March 18, 2010 *;_;* true *;_;* 2010-02-27 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 19:00:10 GMT *;_;* 2011-01-20 19:00:00
http://www.mydigitallife.info/2008/06/04/new-wd-scorpio-black-notebook-hdds-with-7200-rpm-spin-speed/sl *;_;* data/webpages/daterecognition/webpage_1295549624965.html *;_;* June 4th, 2008 *;_;* true *;_;* June 4th, 2008 *;_;* true *;_;*  *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:53:56 GMT *;_;* 2011-01-20 18:53:44
http://www.masslive.com/news/index.ssf/2010/09/holyoke_fears_lawsuit_over_tra.html *;_;* data/webpages/daterecognition/webpage_1295550285930.html *;_;* September 21, 2010 *;_;* true *;_;* September 24, 2010 *;_;* true *;_;* 2010-09-21 *;_;*  *;_;* 2010-09-21 *;_;*  *;_;* Thu, 20 Jan 2011 19:04:56 GMT *;_;* 2011-01-20 19:04:45
http://www.chinaeducationblog.com/university/2009-11-09/chinese-higher-education-made-in-germany/ *;_;* data/webpages/daterecognition/webpage_1294148492105.html *;_;* NOVEMBER 9, 2009 *;_;* true *;_;* NOVEMBER 9, 2009 *;_;* true *;_;* 2009-11-09 *;_;*  *;_;* 2009-11-09 *;_;*  *;_;* Tue, 04 Jan 2011 13:41:39 GMT *;_;* 2011-01-04 13:41:32
http://politics.newsvine.com/_news/2010/10/01/5214979-elena-kagan-takes-her-place-on-high-court-bench *;_;* data/webpages/daterecognition/webpage_1295549376228.html *;_;* Oct 1, 2010 3:24 PM *;_;* true *;_;* Oct 3, 2010 1:30 AM *;_;* true *;_;* 2010-10-01 *;_;*  *;_;*  *;_;*  *;_;* Thu, 20 Jan 2011 18:49:46 GMT *;_;* 2011-01-20 18:49:36
